project_id,project_name,chunk_id,text,flag_type,event,time_to_event,doc_date
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_63,"surface or subsurface runoff. Contractors will also be required to monitor water quality at discharge points associated with run-off from tunnel construction sites and establish control measures in cases of exceeding allowable limits. The Company has also prepared an Environmental Management Plan for Waste Rock Heaps which describes the site selection criteria for their location including, for example: proximity to tunnel portals and other surface working fronts to minimize material transport; avoidance of areas of natural risk (i.e., avalanche, landslide); avoidance of inundation plains or aquifers; avoidance of vegetation areas and areas of cultural heritage; distance from households, wells and surface water bodies; visual and landscape considerations; and prioritization of areas with low edaphic value. The management plan also includes procedures to ensure slope stability as well as for site restoration following the completion of construction activities. Although waste rock materials are by far the most significant waste material in this project, the project also includes a comprehensive Waste Management Plan which describes the procedures, actions and equipment to manage and dispose of waste during",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_64,"as well as for site restoration following the completion of construction activities. Although waste rock materials are by far the most significant waste material in this project, the project also includes a comprehensive Waste Management Plan which describes the procedures, actions and equipment to manage and dispose of waste during the construction and operation of the Project including non-hazardous solid waste; domestic and organic waste; non-hazardous liquid waste; and hazardous solid waste, including solvents, used oil, lubricant grease, batteries, and oil filters. Going forward, the PHAM will develop and implement a comprehensive plan fo r stormwater management, to include estimation of stormwater to be generated, mitigation and control measures, and regular monitoring to ensure compliance with receiving water quality standards. Additionally, the PHAM will develop and implement a plan for managing tunnel production wastewater, including a complete list of chemical substances that will be used, handled and stored in tunnels; expected flow of production water in each tunnel section; capacity of wastewater treatment plants, the operating system and expected pollutants to be treated (i.e., high",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_65,"and implement a plan for managing tunnel production wastewater, including a complete list of chemical substances that will be used, handled and stored in tunnels; expected flow of production water in each tunnel section; capacity of wastewater treatment plants, the operating system and expected pollutants to be treated (i.e., high pH, high sediment load, oil and grease, other pollutants). The assessment should account for potential excess water production from fractured rock (i.e., “bolsones de agua”) and include regular monitoring to ensure compliance with receiving water quality standards. The PHAM will complement the existing Contingency Plan for Acid Rocks with specific mitigation measures to be implemented in the event of encountering acid rock, including measures to prevent acid drainage from entering the water courses. PS 4: Community Health, Safety and Security Infrastructure and Equipment Design and Safety The Project has been designed to minimize or prevent adverse impacts to community health and safety. Over 90% of its components are located underground and the Project does not entail the construction of dams for regulating or storage reservoirs",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_66,"Community Health, Safety and Security Infrastructure and Equipment Design and Safety The Project has been designed to minimize or prevent adverse impacts to community health and safety. Over 90% of its components are located underground and the Project does not entail the construction of dams for regulating or storage reservoirs or the construction of other civil infrastructure that could pose a physical risk to the communities living in the area of influence of the Project. As previously noted, waste rock heaps from tunnel tunneling materials will be placed in locations that do not pose a risk to safety in the event of slope failure, although slope stability measures are also being applied according to international best practices to prevent such failures. Construction activities will include the use of construction camps with residential facilities in order to reduce the need for daily transport of personnel. Construction materials will be stockpiled, processed, and/or prepared on-site (i.e. use of cement plants), also reducing the frequency of heavy transport vehicles in public roadways. According to the provisions of the",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_67,"the use of construction camps with residential facilities in order to reduce the need for daily transport of personnel. Construction materials will be stockpiled, processed, and/or prepared on-site (i.e. use of cement plants), also reducing the frequency of heavy transport vehicles in public roadways. According to the provisions of the Environmental License, the PHAM is responsible for the implementation of a road Safety Signaling Program applicable to routes G-25 to Volcan and G-455 to El Yeso and to other areas where project activities and access roads may intersect public roadways. The Safety Signaling Program will be implemented following the definitions and requirements of the Roads Manual from the Chilean Ministry of Public Works under the supervision of a Risk Prevention Expert. Hazardous Materials Per the provisions of the Environmental License an Explosives Management Plan is to be developed and implemented by the Contractor in order to manage the risks of transport, storage, and use of explosives to be used as part of the tunneling activities. Chilean legislation strictly regulates the sale, transport, storage, and use",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_68,"provisions of the Environmental License an Explosives Management Plan is to be developed and implemented by the Contractor in order to manage the risks of transport, storage, and use of explosives to be used as part of the tunneling activities. Chilean legislation strictly regulates the sale, transport, storage, and use of explosives for all activities including construction and mining. Safety standards include certification requirements for transporters and users and strict safety specifications for temporary storage facilities such as those which will be used in the Project’s constructions camps. PS 6: Biodiversity Conservation and Sustainable Management of Living Natural Resources Protection and Conservation of Biodiversity Project-related biodiversity impacts can largely be summarized in terms of natural and modified natural habitat, and are as follows: (1) direct impacts to terrestrial flora due to the project’s footprint, primarily during construction; and (2) direct impacts on the mainly highly modified aquatic natural habitat due to reduction in water flow along the intervened reach of the project, potentially leading to residual impacts on the ecological integrity of the Maipo, Yeso,",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_69,"impacts to terrestrial flora due to the project’s footprint, primarily during construction; and (2) direct impacts on the mainly highly modified aquatic natural habitat due to reduction in water flow along the intervened reach of the project, potentially leading to residual impacts on the ecological integrity of the Maipo, Yeso, Volcan, and Colorado Rivers. The Project area is predominantly located in modified natural habitat within a relatively wide range of elevations. The least modified habitat of the project area consists of the La Engorda Canyon where four water intakes at the highest elevation of the project will be constructed. This area is dominated by high mountain steppe vegetation which includes shrubs and grasses as well as wetlands or “vegas” – traditionally used for pasturing livestock during the spring and early summer – which develop along the water streams. This area has evidence of unpaved roads and wooden bridges used by off-road enthusiasts, seasonal cattle herders, and mountain hikers and campers. The predominant vegetation at lower altitudes is dominated by Schlerophyll forests, including a mix of",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_70,"during the spring and early summer – which develop along the water streams. This area has evidence of unpaved roads and wooden bridges used by off-road enthusiasts, seasonal cattle herders, and mountain hikers and campers. The predominant vegetation at lower altitudes is dominated by Schlerophyll forests, including a mix of native and non-native species (up to 40% non-native along the Colorado River area). The project’s footprint will impact approximately 31 ha of natural Schlerophyll forests along the Colorado and Volcan Rivers and 70 ha of shrubs and grasses, which includes 56 ha of Andean steppe vegetation in the upper reach of the La Engorda area and 6.8 ha of the wetlands (“vegas”). The vegetation affected includes five species of Schlerophyll forest trees classified as “Vulnerable” under Chilean Law. In terms of terrestrial fauna, the project area has a high variability of species, including amphibians, reptiles, birds (including raptors), waterfowl, and mammals. In the areas of the Colorado River, La Engorda and El Morado Streams, Laguna Lo Encañado, Manzanito Stream, the Yeso River and Reservoir, and",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_71,"under Chilean Law. In terms of terrestrial fauna, the project area has a high variability of species, including amphibians, reptiles, birds (including raptors), waterfowl, and mammals. In the areas of the Colorado River, La Engorda and El Morado Streams, Laguna Lo Encañado, Manzanito Stream, the Yeso River and Reservoir, and the Aucayes Stream, the ESIA reported the presence of 16 species in a Chilean conservation category, the majority of them reptiles, followed by amphibians, mammals and birds (most of them classified as “Threatened” per Chilean law but also classified under lower conservation categories by the IUCN Red List). The project’s Environmental Management Plan defines a series of management actions to prevent or minimize impacts on terrestrial flora and fauna. These measures include the definition of “restricted areas” requiring avoidance and/or special management measures due to their ecological sensitivity, including the following: (i) vegas and wetlands in the Lo Encañado – Yeso River area and upstream of the intake area along the Volcan River, (ii) areas where flora species under conservations status are present, and (iii)",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_72,"“restricted areas” requiring avoidance and/or special management measures due to their ecological sensitivity, including the following: (i) vegas and wetlands in the Lo Encañado – Yeso River area and upstream of the intake area along the Volcan River, (ii) areas where flora species under conservations status are present, and (iii) officially protected areas. I n addition, per Chilean regulations, all protected vegetation species require a sectorial permit prior to clear cutting. Permits are issued for individual trees and need to be reforested based on the authority’s requirement (i.e., 1:1, 1:5 or 1:10 depending on the conservation status). Similarly, a fauna capture and relocation plan is in place prior to entering new areas and specific specialist supervision is required in areas of ecological sensitivity. Three fish species have been identified in baseline surveys conducted between 2005 and the present. They consist of the Rainbow trout (Oncorhynchus mykiss) and Brown trout (Salmo trutta), which are not native and introduced for sport fishing, neither of which are threatened, and the Small catfish (Trichomycterus areolatus), which is a native",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_73,"species have been identified in baseline surveys conducted between 2005 and the present. They consist of the Rainbow trout (Oncorhynchus mykiss) and Brown trout (Salmo trutta), which are not native and introduced for sport fishing, neither of which are threatened, and the Small catfish (Trichomycterus areolatus), which is a native endemic species to Chile and is also is in the IUCN Red List category of “Data Deficient”. The Small catfish is characterized as being widely distributed across Regions III to X in Chile, with its population considered “Vulnerable” in Regions III to IX (which includes the project area) and “out of danger” in Region X. The introduction of trout (mainly for sport and recreational activities) has had historical and current adverse effects on native fish assemblages in the country and particularly in the Upper Maipo River basin. Findings from the sampling campaigns support available literature regarding aquatic ecosystems in the area, which suggest that the ecosystems have been disturbed by anthropogenic activities mainly associated with irrigation, power generation and recreation. Two species in conservation status,",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_74,"assemblages in the country and particularly in the Upper Maipo River basin. Findings from the sampling campaigns support available literature regarding aquatic ecosystems in the area, which suggest that the ecosystems have been disturbed by anthropogenic activities mainly associated with irrigation, power generation and recreation. Two species in conservation status, the Torrent Duck (Merganatta armata), which is categorized as ‘Endemic to Chile’ in Chile’s CONAF Red Book and as ‘Least Concern’ by the IUCN Red List and the Amphibian “Sapo Arriero” (Alsodes nodosus), classified by Chile’s CONAF Red Book as ‘Threatened’ and by the IUCN Red List as ‘Near Threatened’, are also present in the Project area of influence and associated to the river. A first ecological flow study of PHAM was developed during the year 2008, and its results were confirmed by the environmental permit for the project (RCA) issued in 2009. The calculation of ecological flow in 2008 considered hydrological methods and valid procedures from the General Water Authority (DGA), including criteria requirements for fish fauna and anthropogenic activities in rivers. After obtaining",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_75,"year 2008, and its results were confirmed by the environmental permit for the project (RCA) issued in 2009. The calculation of ecological flow in 2008 considered hydrological methods and valid procedures from the General Water Authority (DGA), including criteria requirements for fish fauna and anthropogenic activities in rivers. After obtaining the environmental permit, the ecological flow was established in accordance with Chilean regulations from the DGA using a hydrologic method of 10% of the mean annual flow. For the purpose of the due diligence revision in the financing process, as required by lenders, the PHAM additionally conducted a detailed Ecological Flow Study to evaluate the potential impacts of the proposed flows on aquatic habitats following the IFIM/ PHABSIM models combined with the hydrologic model HEC-RAS with input data from 45 years of hydrology from nearby gauging and fluviometric stations. The Ecological Flow Study was revised based on comments made by the IFC and an independent international expert on eco-hydraulics. The revised Ecological Flow Study included new field data gathered during the months of September 2012",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_76,"with input data from 45 years of hydrology from nearby gauging and fluviometric stations. The Ecological Flow Study was revised based on comments made by the IFC and an independent international expert on eco-hydraulics. The revised Ecological Flow Study included new field data gathered during the months of September 2012 and March 2013, including hydrologic and hydraulic data; topobathimetrical data; hydrobiology and aquatic habitat data. The updated information was assessed in the context of three areas: (i) accuracy and validity of hydraulic and hydrologic models using HEC-RAS; (ii) impacts on hydrobiology and biodiversity based on the application of the PHABSIM models and habitat suitability curves and (iii) impacts on recreational users of the waterways affected by the project. The accuracy of the hydrologic and hydraulic models were deemed acceptable to meet best practice and the hydrobiology data confirmed the hypothesis based on available literature in terms of habitat requirements for the fish species (with particular focus on the endemic T. areolatus and macro-invertebrates), basically concluding that the depth and velocity requirements of the fish would",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_77,"models were deemed acceptable to meet best practice and the hydrobiology data confirmed the hypothesis based on available literature in terms of habitat requirements for the fish species (with particular focus on the endemic T. areolatus and macro-invertebrates), basically concluding that the depth and velocity requirements of the fish would not be threatened by the project’s operations and the proposed ecological flows. The conclusions reached with regards to recreational users, however, were mainly limited to a determination of navigability based on literature and will be validated by the PHAM through participatory monitoring and stakeholder interviews to confirm the areas of use and flow requirements for recreational users. As a result of the Ecological Flow Study, specific flows were recommended at each intake location, which were determined to be sufficient to sustain the aquatic habitats directly impacted by the project. These ecological flows were approved by the Environmental Authorities in the RCA. Nevertheless, through the application of the DGA method (i.e., 10% of the mean annual flow), higher ecological flow requirements were imposed on the Project,",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_78,"determined to be sufficient to sustain the aquatic habitats directly impacted by the project. These ecological flows were approved by the Environmental Authorities in the RCA. Nevertheless, through the application of the DGA method (i.e., 10% of the mean annual flow), higher ecological flow requirements were imposed on the Project, thus requiring even more conservative measures for aquatic habitats. Based on the DGA ecological flow requirements, all the values were higher than those recommended in the Study, except for one which was the same value at Colina Stream. In addition to the required ecological flows, the PHAM developed and is beginning to implement an Integrated Management Plan of the Small catfish (T. areolatus) consisting of an in-depth study of the distribution, abundance and habitat characteristics of the species (including details of habitat preference). The PHAMr is further incorporating protected species Torrent duck (M. armata), and the amphibian ‘Sapo Arriero’ (A. nodosus) into the on-going habitat surveys. This management plan incorporates monitoring and mitigation measures following a mitigation hierarchy to protect biodiversity and includes an adaptive",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_79,"of the species (including details of habitat preference). The PHAMr is further incorporating protected species Torrent duck (M. armata), and the amphibian ‘Sapo Arriero’ (A. nodosus) into the on-going habitat surveys. This management plan incorporates monitoring and mitigation measures following a mitigation hierarchy to protect biodiversity and includes an adaptive management of Project operations in the event that it is determined that the Project causes significant impacts to the aquatic habitats. The RCA also includes specific requirements fo r adaptive management and revisions to the proposed ecological flows if deemed necessary. Going forward, as a complement to the Ecological Flow Management Plan, the PHAM will continue to gather baseline information on fish species, macro invertebrates, and other non-fish species as well as hydrological information with monitoring and sampling campaigns which provide detailed information on the pattern of habitat use of small catfish in the specific Maipo basin area. The PHAM will further complement the Ecological Flow Management Plan with specific mitigation measures for habitat conservation, compensation, and adaptive management measures, if applicable. In addition to",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_80,"monitoring and sampling campaigns which provide detailed information on the pattern of habitat use of small catfish in the specific Maipo basin area. The PHAM will further complement the Ecological Flow Management Plan with specific mitigation measures for habitat conservation, compensation, and adaptive management measures, if applicable. In addition to the adaptive management requirements set forth in the Environmental License, mitigation measures for the protection of the Small Catfish shall specifically include adjustment of flows and biodiversity offsets, in case these are deemed necessary, in order to maintain or improve their population in rivers affected by the project. With regards to recreational users, in consultation with commercial and private recreational boaters and other stakeholders, the PHAM will quantify the level of recreational use in affected rivers, the flow requirements for a quality recreation experience (including preferred river segments, time of year, and minimum and maximum flows for recreational uses in any of the bypass reach segments), and propose complementary mitigation and management measures, if required. Legally Protected and Internationally Recognized Areas Three legally protected areas",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_81,"rivers, the flow requirements for a quality recreation experience (including preferred river segments, time of year, and minimum and maximum flows for recreational uses in any of the bypass reach segments), and propose complementary mitigation and management measures, if required. Legally Protected and Internationally Recognized Areas Three legally protected areas lie within the PHAM area of influence, all of which are internationally recognized under an IUCN category. The Project components overlapping with the Monumento Natural El Morado (IUCN Category II) and the Santuario de la Naturaleza San Francisco de Lagunillas y Quillayal (IUCN Category IV), are entirely underground with no expected impacts aboveground. With regards to the Santuario de la Naturaleza Cascada de las Animas (IUCN Category IV), there are no physical Project components within the area, with the closest component 16 km to the northeast. Since 2005 the majority of the municipality of San José de Maipo is designated as a priority area for conservation according to the Strategy for the Conservation of Biodiversity in the Metropolitan Region of Santiago, developed by the Chilean",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_82,"the area, with the closest component 16 km to the northeast. Since 2005 the majority of the municipality of San José de Maipo is designated as a priority area for conservation according to the Strategy for the Conservation of Biodiversity in the Metropolitan Region of Santiago, developed by the Chilean Ministry of Environment. These areas include the Upper Maipo River area covering 126,622 ha, comprising the southern part of the municipality of San José de Maipo; the El Morado area covering 141,827 ha, comprising the center of the town of San José de Maipo and extending north-west; the Olivares River, Colorado River, and Tupungato area covering 110,438 ha, comprising the northern part of the municipality of San José de Maipo; and the High Andean Zone covering 83,366 ha, comprising the eastern part of the municipality of San José de Maipo, bordering with Argentina. Although these areas primarily include mod ified habitats, even urban areas, the Chilean Ministry of Environment indicates that their designation is due to the presence of high altitude streams and wetland areas",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_83,"covering 83,366 ha, comprising the eastern part of the municipality of San José de Maipo, bordering with Argentina. Although these areas primarily include mod ified habitats, even urban areas, the Chilean Ministry of Environment indicates that their designation is due to the presence of high altitude streams and wetland areas and due to their use as a corridor by animal species moving between Chile and Argentina, including the puma (Puma concolor), guanaco (Lama guanicoe), and Andean Parakeet (Bolborhynchus aurifrons). Their designation as conservation areas does not preclude development of hydropower projects or other activities as long as potentially negative impacts are prevented or mitigated according to applicable local laws, as demonstrated by the project in the ESIA and accompanying environmental management programs. Management of Ecosystem Services Regarding ecosystem services, the Project is not expected to have negative effects on irrigation activities nor human consumption. In addition, there are no significant fishing activities other than sporadic sport recreational fishing in the rivers affected by the project. The evaluation and determination of ecological flow included a determination",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_84,"Services Regarding ecosystem services, the Project is not expected to have negative effects on irrigation activities nor human consumption. In addition, there are no significant fishing activities other than sporadic sport recreational fishing in the rivers affected by the project. The evaluation and determination of ecological flow included a determination of potential impacts to whitewater rafting activities along the stretch of the Maipo Rivers where these activities are practiced. The evaluation, which was mainly limited to a determination of navigability (depth and width of the Maipo River along the sections used for whitewater rafting), concluded that the project will not have a significant impact in this activity. The PHAM is presently engaging in discussions with the whitewater rafting operators in order to ensure that other factors, such as changes in rafting experience due to proposed changes in flows, are also considered in the evaluation of potential impacts. The assessment of environmental impacts of the project also identified potential changes in the sediment transport dynamics, initially concluding that there would be a reduction in potential capacity",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_85,"factors, such as changes in rafting experience due to proposed changes in flows, are also considered in the evaluation of potential impacts. The assessment of environmental impacts of the project also identified potential changes in the sediment transport dynamics, initially concluding that there would be a reduction in potential capacity of sediment transport along the intervened portions of the Yeso, Volcan, Colorado and Maipo rivers. Among the potential impacts associated with changes in sediment dynamics is the potential structural undermining of irrigation association intake structures located within the intervened reach and up to 5 kilometers downstream of the point of restitution which could occur due to the combined reduction of sediment and the scour effect of sediment-less water discharged at the point of restitution. Of the approximately 17 irrigation intake structures within the intervened reach and up to 5 km downstream of the project discharge point, identified impacts are likely only to affect the El Manzano Community Irrigation Association intake. The Company reached an agreement with the Community Irrigation Association from the community of El",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_86,"the approximately 17 irrigation intake structures within the intervened reach and up to 5 km downstream of the project discharge point, identified impacts are likely only to affect the El Manzano Community Irrigation Association intake. The Company reached an agreement with the Community Irrigation Association from the community of El Manzano (Comunidad de Aguas Canal el Manzano) regarding satisfactory measures to ensure that their existing water intake structures in the Colorado River are sufficient to provide water flow in accordance with the community’s water rights. The provisions o f the agreement (dated Dec 9th, 2008) require the Company to: (i) complete an assessment of baseline water flow at the point of the communities intake structure; (ii) establish the plans for a re-designed intake structure according to water flow changes during Project operation; and (iii) upon written approval from both the DGA and the community regarding the proposed intake structure, install and maintain an intake structure which ensures the water flow in accordance with the community’s water rights. No potential impacts to other irrigation intake structures",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_87,"to water flow changes during Project operation; and (iii) upon written approval from both the DGA and the community regarding the proposed intake structure, install and maintain an intake structure which ensures the water flow in accordance with the community’s water rights. No potential impacts to other irrigation intake structures have been identified. A similar agreement is being negotiated with the Canal El Maurino irrigation association. The PHAM is presently halfway through a 6-Phase Advanced Sediment Transport Study designed to better understand the potential impacts of changes in sediment transport dynamics and propose proper mitigation, management and compensation measures, if applicable. Stakeholders located downstream of the point of restitution, particularly the operators of the irrigation associations located within a 5-km stretch downstream of the point of restitution, have also expressed significant concerns about potential violations of their water rights, which could occur prior to plant start-up, during the filling of project water conveyance structures, and during electric grid black-outs which would require the company to conduct a temporarily, emergency, shut down one or both plants.",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_88,"of restitution, have also expressed significant concerns about potential violations of their water rights, which could occur prior to plant start-up, during the filling of project water conveyance structures, and during electric grid black-outs which would require the company to conduct a temporarily, emergency, shut down one or both plants. This type of events would potentially discontinue the flow of water out of the point of restitution, redirecting the water that would be entering the intake points into their natural river courses. The main concern expressed by some stakeholders is that the shut-down could result in a delay in discharge on the Maipo River downstream of Las Lajas by a total of about 7 hours (assuming an extended blackout), during which time stream flows may be insufficient to meet required water flow for all existing water right holders downstream from the project. Unexpected drops in water levels could also cause physical damage to intake structures for irrigation and potable water systems downstream. The probability of a ‘Blackout’ is considered low, with a potential recurring frequency",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_89,"be insufficient to meet required water flow for all existing water right holders downstream from the project. Unexpected drops in water levels could also cause physical damage to intake structures for irrigation and potable water systems downstream. The probability of a ‘Blackout’ is considered low, with a potential recurring frequency of less than once per year and with an average duration of 2 hours per event, not enough to create the conditions required for water levels to experience significant drops downstream of the point of restitution. Since the Project has been licensed as a pure run-of-river scheme without any consumptive water rights, as specified in the ESIA, the PHAM will purchase water from owners of consumptive water rights in order to fill the Las Lajas forebay, unless of course the filling is done during the high water flow season in which case the Maipo River’s water volume would exceed the allocated water rights. Regarding potential impacts from “blackout” events, the PHAM modified the design of the project to include water deflectors in the turbine w",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_90,"forebay, unless of course the filling is done during the high water flow season in which case the Maipo River’s water volume would exceed the allocated water rights. Regarding potential impacts from “blackout” events, the PHAM modified the design of the project to include water deflectors in the turbine w ater injectors. When activated, these devises will deflect the water from the injectors according to the magnitude of the flow-through so that water flow does not reach the turbines, allowing water to continue to flow through the PHAM water conveyance systems even while the power plants are shut down. h ? ? During the community engagement process leading to the environmental licensing of the project, stakeholders expressed concerns about the alteration of viewsheds and natural landscapes that will result from the construction and operation of the Project. According to the PHAM ESIA (2008), no direct impacts to tourism sites or tourism service providers will be generated during the construction phase of the PHAM. Indirect impacts include temporary disruption/delay of traffic and temporary visual impacts (i.e.",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_91,"landscapes that will result from the construction and operation of the Project. According to the PHAM ESIA (2008), no direct impacts to tourism sites or tourism service providers will be generated during the construction phase of the PHAM. Indirect impacts include temporary disruption/delay of traffic and temporary visual impacts (i.e. construction access roads, temporary construction camps, etc.) which detract from the serenity and natural landscape of the two primary tourism zones in proximity to Project work sites: the Yeso Reservoir and the Alto Volcán sector. The Volcán Tunnel will pass underneath the Monumento Natural El Morado and the Alfalfal Tunnel will pass underneath the Santuario de la Naturaleza San Francisco at a depth of 450 m and 1,000 m, respectively. Tunneling activities at such depths are not anticipated to generate impacts to tourism or protected areas. In addition to the avoidance of construction activities in priority tourism areas, contractors will be required to comply with all transit and traffic laws which include suspension of Project traffic during days holidays and weekends (traffic is also suspended",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_92,"are not anticipated to generate impacts to tourism or protected areas. In addition to the avoidance of construction activities in priority tourism areas, contractors will be required to comply with all transit and traffic laws which include suspension of Project traffic during days holidays and weekends (traffic is also suspended from Monday to Friday prior to 8:30 am and after 5:30 pm, Saturday before 9:30 am and after 2:00 pm, and no traffic at all on Sunday). The PHAM is also committed to implement a Tourism Development Program in partnership with the Municipality of San Jose de Maipo to compensate for any interference of tourism activities caused by the PHAM and to support local tourism service providers through a grant fund administered by the Fundación AES Gener, AES Gener’s corporate foundation. Stakeholder concerns have also been raised in regards to the potential localized impacts on the groundwater hydrology due to the tunnelling activities during the construction of the PHAM. These concerns are mostly related to: (i) use or interruption of groundwater/ aquifers; (ii) impacts of",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_93,"AES Gener, AES Gener’s corporate foundation. Stakeholder concerns have also been raised in regards to the potential localized impacts on the groundwater hydrology due to the tunnelling activities during the construction of the PHAM. These concerns are mostly related to: (i) use or interruption of groundwater/ aquifers; (ii) impacts of tunnelling activities under protected areas, particularly El Morado Natural Monument and Nature Sanctuary San Francisco de Lagunillas y Quillayal, and the glacial dynamics in the area; and (iii) project-related interruptions to surface water bodies. Although the possibilities of encountering an aquifer have been assessed as low by the hydrology studies, the tunnelling procedure has further taken provision and control measures to avoid an impact on these: (i) systematic exploratory drilling 20-25 m ahead of the face, before each next blast round takes place, (ii) tunnel excavation includes grouting (injection of cement, cement-bentonite slurry, polyurethane or others). Going forward, as an extension of the currently planned multi-stakeholder process to implement the social monitoring program, the PHAM will prepare and implement detailed participative monitoring programs to monitor,",Flag 1 + Flag 2,1,62.3,
IFC_31632_AltoMaipo.txt,IFC_31632_AltoMaipo,IFC_31632_AltoMaipo_chunk_94,"face, before each next blast round takes place, (ii) tunnel excavation includes grouting (injection of cement, cement-bentonite slurry, polyurethane or others). Going forward, as an extension of the currently planned multi-stakeholder process to implement the social monitoring program, the PHAM will prepare and implement detailed participative monitoring programs to monitor, in cooperation with representatives of potentially affected stakeholders and other interested parties, potential impacts related to: • Changes in water flow regimes along the intervened reach and up to 5km downstream of the point of restitution during start up, normal operation, and potential emergency shutdown during “blackouts”, including access to real time water flow information in locations agreed upon with potentially affected stakeholders; • Changes in streambed sediment transport and any potential effects on the structural integrity of irrigation water intake and potable water intakes, along the intervened reach and up to 5km downstream of the point of restitution; • Potential impacts to groundwater or surface water bodies as a result of tunneling activities. Going forward, the PHAM will also develop and implement an Ecosystem",Flag 1 + Flag 2,1,62.3,
